course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject
1151342,How to Design Simple Promotional Materials in Photoshop,https://www.udemy.com/how-to-design-simple-promotional-materials-in-photoshop/,True,55,521,5,23,Beginner Level,2.5,2017-04-04T21:04:48Z,Graphic Design
395140,Design and Animate a Gamer UI,https://www.udemy.com/design-and-animate-a-gamer-ui/,True,20,3481,37,6,All Levels,1.5,2015-01-15T19:59:29Z,Graphic Design
866796,Learn Blender 3D - The materials and texture course,https://www.udemy.com/learn-blender-3d-the-materials-and-texture-course/,True,200,711,48,105,All Levels,12.5,2016-08-08T22:30:17Z,Graphic Design
857144,FACEBOOK COVERS IN POWERPOINT,https://www.udemy.com/design-facebook-covers-in-powerpoint/,True,95,1123,31,13,Beginner Level,0.6333333333333333,2016-05-23T18:15:45Z,Graphic Design
611370,"Quote Images for Pinterest, Facebook, & Instagram",https://www.udemy.com/viral-images-pinterest-facebook-instagram/,False,0,12103,576,18,Beginner Level,1.0,2015-09-24T19:47:45Z,Graphic Design
452092,Adobe Illustrator: Create a Quick & Easy Unique Illustration,https://www.udemy.com/create-quick-easy-original-illustrations-in-illustrator/,True,95,1418,57,19,Beginner Level,1.5,2015-03-22T23:59:21Z,Graphic Design
286424,Learn to Design a Logo in Adobe Illustrator,https://www.udemy.com/learn-to-design-a-logo-in-adobe-illustrator/,True,20,3390,49,29,All Levels,4.5,2014-08-23T23:17:22Z,Graphic Design
348116,Photoshop In-Depth: Master all of Photoshop's Tools Easily,https://www.udemy.com/photoshop-tools/,False,0,53851,1779,45,All Levels,4.5,2014-11-30T04:22:11Z,Graphic Design
436568,Diseño de logo para principiantes,https://www.udemy.com/logo_para_principiantes/,True,25,3,3,12,All Levels,0.6666666666666666,2015-03-23T17:37:40Z,Graphic Design
956002,After Effects - Alles rund um das Tracking,https://www.udemy.com/spannende-after-effects-techniken/,True,20,1,0,6,Beginner Level,1.5,2016-09-13T16:14:44Z,Graphic Design
185500,Introducción al retrato realista con Photoshop,https://www.udemy.com/introduccion-al-retrato-realista-con-photoshop/,True,20,3,0,7,Beginner Level,1.0,2014-04-15T21:38:52Z,Graphic Design
722176,Uso Básico de Adobe Photoshop,https://www.udemy.com/uso-basico-de-adobe-photoshop/,True,20,1,0,27,Beginner Level,1.0,2016-02-08T19:47:44Z,Graphic Design
197610,Técnicas Photoshop: Reformar Campo de golf,https://www.udemy.com/tecnicas-photoshop-reformar-campo-de-golf/,True,40,2,0,34,All Levels,1.5,2014-05-08T16:34:34Z,Graphic Design
672112,誰でもわかる Adobe Illustrator CS5,https://www.udemy.com/adobe-illustrator-cs5-k/,True,20,1,0,13,Beginner Level,3.5,2015-11-24T17:36:47Z,Graphic Design
672086,誰でもわかる Adobe Photoshop CS5,https://www.udemy.com/adobe-photoshop-cs5-k/,True,20,1,0,14,Beginner Level,3.5,2015-11-24T17:17:32Z,Graphic Design
185538,MicroStation - Niveles,https://www.udemy.com/microstation-niveles/,True,20,2,0,7,Beginner Level,0.5666666666666667,2014-04-15T21:55:17Z,Graphic Design
188604,Crea personajes fantásticos con Photoshop,https://www.udemy.com/crea-personajes-fantasticos-con-photoshop/,True,20,1,0,8,Beginner Level,1.0,2014-04-04T21:27:35Z,Graphic Design
188584,Letras en Adobe Illustrator,https://www.udemy.com/letras-en-adobe-illustrator/,True,40,0,0,13,Beginner Level,2.5,2014-04-04T21:23:23Z,Graphic Design
181268,Photoshop: Creando elemental de aire,https://www.udemy.com/photoshop-creando-elemental-de-aire/,True,20,0,0,5,Beginner Level,1.0,2014-04-01T21:50:32Z,Graphic Design
185526,MicroStation - Células,https://www.udemy.com/microstation-celulas/,True,20,0,0,9,Beginner Level,0.6166666666666667,2014-04-15T21:48:55Z,Graphic Design
177472,Nuke X: Aprende composición digital,https://www.udemy.com/nuke-x-aprende-composicion-digital/,True,35,3,1,21,Beginner Level,2.5,2014-04-01T21:08:52Z,Graphic Design
766320,สร้างงานกราฟฟิคแอพพลิเคชั่นมือถือด้วย Adobe Illustrator,https://www.udemy.com/adobe-illustrator-mobile-app-codemobiles-thai/,True,20,25,5,30,Beginner Level,9.5,2016-02-25T17:18:41Z,Graphic Design
181264,Photoshop: Creando elemental de agua,https://www.udemy.com/photoshop-creando-elemental-de-agua/,True,20,1,1,5,Beginner Level,0.6166666666666667,2014-04-01T21:48:16Z,Graphic Design
513846,７日でマスター  ビギナー向け Adobe Illustrator　どきどきセミナー,https://www.udemy.com/7-adobe-illustrator/,True,20,108,3,44,Beginner Level,5.5,2015-08-19T01:06:26Z,Graphic Design
242176,Si eres nuevo en Photoshop...Este es tu curso Nº1,https://www.udemy.com/photoshopcurso1/,True,20,13,3,22,Beginner Level,2.0,2014-06-17T15:15:28Z,Graphic Design
255604,Intro to Illustrator,https://www.udemy.com/intro-to-illustrator/,True,20,11,4,59,Beginner Level,7.0,2014-07-20T11:12:36Z,Graphic Design
1049380,画像加工の初心者だとしても、１週間でホームページのトップ画像を製作できるようになる画像製作講座,https://www.udemy.com/layeqrqk/,True,65,37,0,49,Beginner Level,4.0,2017-03-22T18:44:05Z,Graphic Design
1216164,Photoshop - Automatização com Adobe Script,https://www.udemy.com/adobe-photoshop-scripting/,True,195,7,0,87,Intermediate Level,8.5,2017-05-15T21:32:29Z,Graphic Design
1024800,دورة شامل لبرنامج إلستريتور للمبتدئين - Adobe illustrator CC,https://www.udemy.com/illustrator-basics/,True,30,1,1,24,Beginner Level,4.5,2017-06-08T16:27:53Z,Graphic Design
1262470,Corel Draw X8 Başlangıç Eğitimi (YENİ),https://www.udemy.com/coreldraw-x8-temel-egitimi-yeni/,True,65,1,0,66,Beginner Level,6.5,2017-06-21T19:35:10Z,Graphic Design
1164832,Formation Photoshop,https://www.udemy.com/formation-photoshop/,True,200,6,0,11,Beginner Level,1.0,2017-05-15T14:15:55Z,Graphic Design
794036,8 Stunden professionelles Cinema 4D Training,https://www.udemy.com/professionelle-3d-modelle-leicht-verstandlich-erstellen/,True,50,18,1,38,All Levels,8.5,2016-03-22T20:51:28Z,Graphic Design
1004512,Clipping Masks & Shaped images in Adobe Photoshop CC,https://www.udemy.com/how-to-adobe-photoshop-clipping-mask-layer-tutorial-images-photoshop/,True,90,1905,12,14,All Levels,0.7333333333333333,2016-12-09T04:41:48Z,Graphic Design
464184,Expert Guide : Mastering Photoshop Smart Objects in depth !,https://www.udemy.com/a-genius-guide-become-photoshop-smarty-with-smart-objects/,True,195,3360,26,16,All Levels,2.0,2015-04-07T22:23:50Z,Graphic Design
1126016,Portrait Typography in Photoshop - Anyone can do Typography,https://www.udemy.com/portrait-typography-in-photoshop-anyone-can-do-typography/,True,95,941,2,26,All Levels,2.5,2017-03-06T18:24:49Z,Graphic Design
482924,Mastering Retouching and Restoration (15 projects Included),https://www.udemy.com/mastering-beauty-retouching-and-photo-restoration/,True,100,4927,15,22,All Levels,2.5,2015-04-26T12:27:22Z,Graphic Design
738198,Make flat design trees in Adobe Illustrator in 30 minutes!,https://www.udemy.com/make-flat-design-trees-in-adobe-illustrator-in-30-minutes/,True,50,2087,95,6,Beginner Level,0.6333333333333333,2016-01-22T21:24:38Z,Graphic Design
768366,Photoshop Fantastic! - The Comprehensive Guide to Photoshop,https://www.udemy.com/photoshopfantastic/,True,20,2938,26,45,All Levels,6.0,2016-04-06T05:29:30Z,Graphic Design
632136,Drawing in PowerPoint: Block diagram + Experiments + Cartoon,https://www.udemy.com/how-to-draw-in-powerpoint/,True,155,2911,29,37,Beginner Level,2.0,2015-11-11T23:41:48Z,Graphic Design
663702,Graphic Design: Double Your Sales With Canva,https://www.udemy.com/canva-marketing/,True,20,1797,40,39,All Levels,2.5,2015-11-17T04:16:05Z,Graphic Design
558432,Easy Typography Tips to Beautify and Strengthen Your Work,https://www.udemy.com/typography-tips/,True,45,3192,11,18,Intermediate Level,1.0,2015-08-06T21:35:13Z,Graphic Design
628786,Adobe Illustrator Advanced Vector Artwork,https://www.udemy.com/adobe-illustrator-advance-vector-artwork/,True,90,1538,117,74,All Levels,7.5,2017-02-06T23:07:33Z,Graphic Design
133968,Web Elements Design With Photoshop,https://www.udemy.com/web-elements-design-with-photoshop/,True,45,5072,38,44,All Levels,5.0,2014-10-21T19:18:12Z,Graphic Design
938680,Logo Design Made Easy: Create your own logo in PowerPoint,https://www.udemy.com/logodesignmadeeasy/,True,20,1086,17,8,Beginner Level,1.0,2016-11-22T16:30:46Z,Graphic Design
691641,Typografie - Die besten Schriftarten im Geschäftsalltag,https://www.udemy.com/typographie-schriftarten/,True,75,213,10,16,Beginner Level,1.5,2016-01-18T23:47:06Z,Graphic Design
801186,Lettering,https://www.udemy.com/saibala-lettering/,True,40,135,33,14,All Levels,1.5,2016-03-24T21:12:01Z,Graphic Design
906760,Corel Draw x7,https://www.udemy.com/coreldrawx7/,True,20,164,43,62,All Levels,12.0,2016-07-20T19:22:32Z,Graphic Design
705444,Adobe Photoshop CC - Fundamentos,https://www.udemy.com/photoshop-cc-fundamentos/,True,40,290,49,88,Beginner Level,7.5,2016-01-06T01:33:28Z,Graphic Design
601092,Curso de Diseño e Ilustracion de Armas para Videojuegos,https://www.udemy.com/curso-de-diseno-e-ilustracion-de-armas-para-videojuegos/,True,40,183,18,19,All Levels,2.5,2015-09-21T17:12:21Z,Graphic Design
1246518,Photoshop - Composição vintage,https://www.udemy.com/curso-de-photoshop-composicao-vintage/,True,30,35,4,9,All Levels,1.0,2017-06-12T13:12:54Z,Graphic Design
1181652,Photoshop: Automatiza invitaciones con bloc de notas y Excel,https://www.udemy.com/curso-photoshop-automatiza-invitaciones-bloc-de-notas-excel/,True,30,86,2,18,All Levels,1.5,2017-04-20T14:26:50Z,Graphic Design
913768,Illustrator CC 2016 Power Workshops (Deutsch),https://www.udemy.com/illustrator-cc-2016-power-workshops-deutsch/,True,150,96,10,50,Intermediate Level,4.5,2016-07-25T17:16:46Z,Graphic Design
648350,Curso Blender 3D  do Básico ao Avançado ,https://www.udemy.com/blender-3d-curso-completo/,True,20,353,79,154,All Levels,14.5,2015-10-25T18:55:53Z,Graphic Design
1161864,Diseño impreso - Preimpresión para offset en Illustrator,https://www.udemy.com/diseno-impreso/,True,100,33,9,29,All Levels,1.5,2017-05-31T18:37:31Z,Graphic Design
374404,Fundamentos de la Tipografía - Para un diseño eficaz,https://www.udemy.com/los-fundamentos-de-la-tipografia/,True,20,172,24,15,Beginner Level,1.0,2014-12-30T12:08:21Z,Graphic Design
967486,الدورة الشاملة illustrator from zero to hero,https://www.udemy.com/illustrator-arabic/,True,150,155,40,158,All Levels,30.0,2016-12-19T14:30:40Z,Graphic Design
496302,Designing an eBook Cover that Sells,https://www.udemy.com/designing-an-ebook-cover/,True,20,27,2,18,All Levels,2.0,2015-05-08T21:54:13Z,Graphic Design
1163644,Master Terrazzo: Creating Vector Tiles with Adobe Illustrati,https://www.udemy.com/master-terrazzo/,True,20,2,1,11,Intermediate Level,1.0,2017-03-31T16:37:49Z,Graphic Design
909970,Paint atmospheric sunset with soft pastel!,https://www.udemy.com/catch-the-sunset/,True,20,7,1,5,Intermediate Level,0.6166666666666667,2016-08-17T19:28:32Z,Graphic Design
297702,Earn and Learn to create Logo designs in Illustrator quickly,https://www.udemy.com/learn-to-create-wicked-logo-designs-in-illustrator-quickly/,True,50,18,1,7,All Levels,1.0,2014-09-10T14:19:56Z,Graphic Design
978272,Create your own Photoshop brush preset!,https://www.udemy.com/create-autumn-leaf-brushes/,True,20,4,1,8,Beginner Level,0.6166666666666667,2016-11-18T01:59:31Z,Graphic Design
37821,Quick and Quirky Caricatures - Learn in an Hour!,https://www.udemy.com/quick-and-quirky-caricatures/,True,20,139,14,9,Beginner Level,1.5,2013-01-24T18:40:06Z,Graphic Design
514398,Finalize Production Files | Photoshop Illustrator InDesign,https://www.udemy.com/finalize-production-files/,True,50,18,2,30,All Levels,1.0,2015-06-17T22:35:25Z,Graphic Design
544944,How to illustrate in Flash ,https://www.udemy.com/how-to-illustrate-in-flash/,True,20,5,2,17,Beginner Level,2.0,2015-08-04T20:39:47Z,Graphic Design
326338,OpenCV Computer Vision Application Programming ,https://www.udemy.com/opencv-computer-vision-application-programming/,True,85,167,14,30,All Levels,2.5,2014-10-24T12:26:37Z,Graphic Design
600366,Turn your animated greeting card carousel into a music video,https://www.udemy.com/turn-your-animated-greeting-card-carousel-into-a-music-video/,True,20,311,0,9,Intermediate Level,1.0,2016-07-01T18:35:17Z,Graphic Design
1088924,Mastering Photoshop Elements 15 Made Easy Training Tutorial,https://www.udemy.com/mastering-photoshop-elements-15-made-easy-training-tutorial/,True,30,13,4,185,Beginner Level,6.5,2017-02-03T21:32:31Z,Graphic Design
574194,Manipulate Photos with GIMP,https://www.udemy.com/photo-manipulation-in-gimp/,True,20,34,4,11,All Levels,2.0,2015-08-09T18:31:49Z,Graphic Design
865634,Learn to Draw Pretty Faces for Comic Books,https://www.udemy.com/learn-to-draw-pretty-faces-for-comic-books/,True,40,1522,145,37,Beginner Level,5.0,2016-08-08T21:01:21Z,Graphic Design
400130,The Business Graphic Design with Photoshop & Illustrator,https://www.udemy.com/businessgraphicdesign/,True,200,6039,128,111,All Levels,17.0,2015-02-25T10:17:52Z,Graphic Design
563708,Bestseller!! Learn Illustrator CC in 1 Hour,https://www.udemy.com/1hourillustrator/,True,200,4449,100,9,Beginner Level,1.5,2015-07-28T20:22:14Z,Graphic Design
1228900,Learn Professional Book-Cover Designing Photoshop 4 Beginner,https://www.udemy.com/learn-professional-book-cover-designing-photoshop/,True,200,6428,21,54,Beginner Level,3.0,2017-06-13T16:13:33Z,Graphic Design
178044,How To Make Graphics For A Website,https://www.udemy.com/how-to-make-graphics-for-a-website/,True,200,24857,35,11,All Levels,1.5,2014-03-15T21:53:19Z,Graphic Design
933888,Adobe Illustrator: How to Draw Squared Animals Icons,https://www.udemy.com/adobe-illustrator-how-to-draw-squared-animals-icons/,True,180,2873,38,13,Beginner Level,0.5333333333333333,2017-01-10T15:38:21Z,Graphic Design
516394,Book Covers and Graphic Design with PowerPoint 2013/2016/365,https://www.udemy.com/book-cover-design-with-microsoft-powerpoint-2013/,True,195,5840,57,30,Beginner Level,4.0,2015-06-03T16:52:27Z,Graphic Design
1195812,Getting Started With Digital Painting Using Krita,https://www.udemy.com/getting-started-with-digital-painting-using-krita/,True,20,1011,15,11,Beginner Level,0.6,2017-05-02T21:49:34Z,Graphic Design
590622,Logo Design - Guide to Logo Design in Photoshop,https://www.udemy.com/graphic-design-mastering-logo-design/,True,25,6215,86,17,All Levels,2.0,2016-02-05T05:20:39Z,Graphic Design
249126,Logo Design Essentials ,https://www.udemy.com/logo-design/,True,20,33205,481,12,All Levels,0.7,2014-06-30T03:09:27Z,Graphic Design
1163768,Fundamentals of Character Design: From Concept to Vector,https://www.udemy.com/fundamentals-of-character-design-from-concept-to-vector/,True,50,1452,10,11,Beginner Level,1.0,2017-04-01T03:45:46Z,Graphic Design
1131780,"Whiteboard Animation, Beginner To Expert - In 1 Hour!",https://www.udemy.com/whiteboardanimation/,True,20,1343,25,16,All Levels,1.0,2017-03-14T20:52:30Z,Graphic Design
909486,Drawing Fun Caricatures! :) -The Best Method!,https://www.udemy.com/caricature/,True,25,41,11,6,All Levels,0.5833333333333334,2016-07-20T21:40:44Z,Graphic Design
368958,Advanced Graphic Design-Photoshop CC 2014 for Photographers,https://www.udemy.com/advanced-graphic-design-photoshop-cc-2014-for-photographers/,True,20,314,11,19,All Levels,1.5,2014-12-19T05:55:57Z,Graphic Design
201812,Design Beautiful & Professional Ebooks Using FREE Software,https://www.udemy.com/ebook-layouts/,True,20,239,7,26,All Levels,4.0,2014-04-25T02:40:11Z,Graphic Design
484896,Desktop Publishing 101: Simplified Editing,https://www.udemy.com/desktop-publishing-101-learn-editing-in-a-simplified-way/,True,20,507,9,9,Beginner Level,1.0,2015-04-28T17:01:32Z,Graphic Design
553832,Create Professional Character Designs in Photoshop,https://www.udemy.com/create-professional-character-designs-in-photoshop/,True,20,228,11,21,Intermediate Level,4.0,2015-07-14T23:17:08Z,Graphic Design
452182,How to Make a Custom Graphic From Sketches ,https://www.udemy.com/how-create-vector-art-from-drawings-by-hand/,True,20,21,4,17,Beginner Level,0.7333333333333333,2015-04-10T19:00:00Z,Graphic Design
490392,Getting Started with Illustrator CC,https://www.udemy.com/getting-started-with-illustrator-cc2/,True,100,92,10,57,Beginner Level,5.5,2015-05-01T21:29:51Z,Graphic Design
1093760,"Photoshop From Scratch to Logos, Digital Drawing & Projects",https://www.udemy.com/photoshop-from-scratch-to-logos-digital-drawing-projects/,True,20,91,10,21,Beginner Level,1.5,2017-05-12T17:56:59Z,Graphic Design
1115504,How to Make Your Own Children's Interactive eBook!,https://www.udemy.com/make-your-own-childrens-interactive-picture-ebook/,True,95,33,2,17,Beginner Level,1.5,2017-02-17T23:41:59Z,Graphic Design
446022,InDesign Basics for Beginners: Learn InDesign Quickly,https://www.udemy.com/indesign-basics-how-to-use-indesign-like-a-pro/,True,35,177,8,24,Beginner Level,1.5,2015-08-13T21:47:01Z,Graphic Design
522784,Create an Accelerated Learning Flowchart with Watercolors,https://www.udemy.com/design-an-information-diet-plan-with-a-watercolor-flowchart/,True,200,668,5,16,All Levels,2.5,2015-06-08T17:56:38Z,Graphic Design
311846,How to Create Vector Characters in Illustrator or Photoshop,https://www.udemy.com/how-to-create-vector-characters-in-illustrator-or-photoshop/,True,25,92,3,15,Beginner Level,3.5,2014-10-02T17:40:19Z,Graphic Design
942768,Photoshop Learn Concept Art Manipulation,https://www.udemy.com/photoshop-learn-concept-art-manipulation/,True,25,8,0,11,Beginner Level,1.5,2016-08-30T03:11:48Z,Graphic Design
288850,Make Logo design pay with illustrator in less than a day,https://www.udemy.com/designing-logos-with-illustrator-beginners-to-advanced/,True,50,22,1,20,All Levels,4.0,2014-09-01T08:23:29Z,Graphic Design
1068664,Create a Majestic Bear on Adobe Illustrator,https://www.udemy.com/bear-adobe-illustrator/,True,55,3,0,10,All Levels,1.0,2017-05-02T20:44:42Z,Graphic Design
1136446,Adobe Illustrator CC Beginner,https://www.udemy.com/adobe-illustrator-beginner/,True,30,2,0,37,Beginner Level,4.0,2017-03-08T04:12:22Z,Graphic Design
1125728,Create Beveled Lettering in Adobe Illustrator,https://www.udemy.com/create-beveled-lettering/,True,20,2,0,8,Intermediate Level,0.5833333333333334,2017-02-26T17:17:59Z,Graphic Design
1228708,Learn Adobe Illustrator and Premiere Pro in 1 hour,https://www.udemy.com/learn-adobe-illustrator-and-premiere-pro-in-1-hour/,True,20,1,0,19,All Levels,1.0,2017-06-02T00:18:15Z,Graphic Design
1095488,Adobe photoshop The  Flying Land compositing,https://www.udemy.com/adobe-photoshop-the-flying-land-compositing/,True,70,2,0,23,All Levels,2.5,2017-02-20T16:40:15Z,Graphic Design
381828,Learn Mobile App Design in Photoshop,https://www.udemy.com/design-iosandroid-icons/,True,20,11,1,13,Beginner Level,1.5,2015-01-07T00:46:01Z,Graphic Design
406054,Photoshop: Real World Learning,https://www.udemy.com/photoshop-practical-training/,True,20,9,0,56,All Levels,5.0,2015-01-29T01:45:52Z,Graphic Design
585174,Adobe Illustrator Fast Track,https://www.udemy.com/adobe-illustrator-fast-track/,True,40,9,0,23,Beginner Level,2.5,2015-08-18T18:05:55Z,Graphic Design
1125814,Mastering Text Animation in After Effect,https://www.udemy.com/master-text-animation-in-ae/,True,20,1,1,9,Intermediate Level,1.0,2017-02-26T19:49:26Z,Graphic Design
1105636,How to Design A 2D Character in Illustrator,https://www.udemy.com/2d-character-in-illustrator/,True,20,1,1,9,Beginner Level,1.0,2017-02-08T22:04:43Z,Graphic Design
327310,Design Efficiency Intensive,https://www.udemy.com/fd-design-efficiency-intensive/,True,20,6,0,5,Intermediate Level,0.55,2015-01-12T06:46:34Z,Graphic Design
1080584,Adobe Photoshop CC for Photographers Advanced,https://www.udemy.com/adobe-photoshop-cc-for-photographers-advanced/,True,30,1,0,43,Expert Level,2.5,2017-01-19T22:12:04Z,Graphic Design
513212,Adobe InDesign Tips and Tricks,https://www.udemy.com/adobe-indesign-best-tutorials/,True,80,4,0,8,All Levels,1.0,2015-06-22T23:37:56Z,Graphic Design
1047750,Photoshop CC Training - Creating Fantastic Album Cover Art,https://www.udemy.com/photoshop-cc-training-creating-fantastic-album-cover-art/,True,50,1,0,8,All Levels,1.0,2016-12-21T19:40:11Z,Graphic Design
831640,Beginner's Guide to Book Cover Designing.,https://www.udemy.com/beginners-guide-to-book-cover-designing/,True,25,2,1,11,Beginner Level,1.0,2016-06-20T19:06:10Z,Graphic Design
570188,Low Poly Portrait Illustration,https://www.udemy.com/low-poly-portrait-illustration/,True,20,4,0,8,All Levels,0.6833333333333333,2015-08-04T18:48:18Z,Graphic Design
365926,Events Promotion Design,https://www.udemy.com/eventspromotiondesign/,True,45,4,0,9,Intermediate Level,2.0,2016-02-11T21:43:10Z,Graphic Design
986832,Adobe Photoshop CC Introduction,https://www.udemy.com/adobe-photoshop-cc-introduction/,True,30,1,0,55,Beginner Level,4.5,2016-10-19T05:05:35Z,Graphic Design
1077836,Ecover Mastery in 30 Minutes with NO photoshop skills needed,https://www.udemy.com/ecover-mastery-in-30-minutes/,True,20,1,0,10,Beginner Level,0.6333333333333333,2017-01-23T21:55:40Z,Graphic Design
872816,Adobe Illustrator in Under 10: Fast info at your Fingertips!,https://www.udemy.com/illustratorunder10/,True,30,1,0,34,All Levels,3.5,2016-06-23T03:51:13Z,Graphic Design
518188,An Easy Introduction to Adobe Photoshop,https://www.udemy.com/an-easy-introduction-to-adobe-photoshop/,True,20,1,0,6,Beginner Level,1.0,2015-07-07T00:14:56Z,Graphic Design
726314,Create Beautiful Image Maps for Your Website,https://www.udemy.com/how-to-create-hotspot-image-maps-for-your-website-and-wordpress/,True,20,0,0,8,Intermediate Level,0.6166666666666667,2016-01-18T17:56:36Z,Graphic Design
883828,T-Shirt Design Workshop 02: Mixed Media Design,https://www.udemy.com/t-shirt-design-workshop-part-2/,True,25,885,176,29,Intermediate Level,2.5,2016-06-27T00:03:29Z,Graphic Design
826202,Design a unique bookstore-quality Photo Book with Blurb,https://www.udemy.com/photo-book-blurb/,True,180,2863,11,27,All Levels,2.5,2016-04-26T18:30:41Z,Graphic Design
1171720,Learn to Create Deliverable Brand Identity Package,https://www.udemy.com/learn-to-create-deliverable-brand-identity-package/,True,20,915,5,15,All Levels,1.0,2017-04-13T00:51:27Z,Graphic Design
117004,How to Draw Pinups and Sexy Women,https://www.udemy.com/how-to-draw-pinups/,True,75,3525,109,33,Intermediate Level,20.0,2013-11-19T03:05:51Z,Graphic Design
952106,Design & Create Text Logos in Adobe Photoshop CS5,https://www.udemy.com/learn-how-to-design-create-text-logos-in-adobe-photoshop-cs5/,True,95,2035,19,23,All Levels,1.5,2016-10-16T17:25:29Z,Graphic Design
854746,Freelancing A-Z: How To Start A Successful Freelance Career,https://www.udemy.com/freelance-freelancer-freelancing-freelance-web-designer/,True,195,2267,28,81,All Levels,5.0,2016-05-24T17:13:50Z,Graphic Design
834114,Character Concept Design for Beginners,https://www.udemy.com/character-concept-design-from-beginner-to-pro/,True,175,1197,55,98,All Levels,16.5,2016-09-18T17:56:23Z,Graphic Design
1012262,Icon & Logo Symbol Design in Adobe Illustrator,https://www.udemy.com/icondesign/,True,100,1043,27,30,All Levels,2.0,2016-11-23T22:57:18Z,Graphic Design
1091360,How to Draw Majestic Animals: Cats,https://www.udemy.com/draw-majestic-cats/,True,35,1356,4,11,All Levels,1.0,2017-02-23T23:09:23Z,Graphic Design
808542,Sketchbook Pro for Beginners,https://www.udemy.com/learn-sketchbook-pro-in-a-weekend/,True,125,1657,46,41,All Levels,4.0,2016-04-01T00:18:17Z,Graphic Design
1142428,Photoshop CC 2017 Full Course,https://www.udemy.com/photoshop-cc-2017-full-course/,True,90,655,18,150,Beginner Level,3.5,2017-04-25T17:12:10Z,Graphic Design
1015308,Mobile App Design in Photoshop from Scratch - UI & UX DESIGN,https://www.udemy.com/mobile-app-design-in-photoshop-complete-music-app-design/,True,195,1282,17,19,All Levels,2.5,2016-12-28T19:24:07Z,Graphic Design
1114164,Affinity Designer - making seamless patterns,https://www.udemy.com/affinity-designer-making-seamless-patterns/,True,20,35,13,11,All Levels,1.0,2017-02-20T17:28:21Z,Graphic Design
635716,Typography: Learn the Foundation and Designs,https://www.udemy.com/typography-learn-the-foundation-and-designs/,True,135,220,13,33,All Levels,2.5,2015-11-11T00:52:59Z,Graphic Design
374652,Sketch 3 - New Guide To iOS 8 Mobile App Design (2015),https://www.udemy.com/tutorial-design-youtube-app-ui-ux-sketch3-swift/,True,20,481,15,66,All Levels,5.5,2015-01-05T10:45:15Z,Graphic Design
727510,How To Become An Etsy Wholesale Seller,https://www.udemy.com/how-to-become-an-etsy-wholesale-seller/,True,100,1013,0,25,Beginner Level,2.5,2016-03-29T22:34:30Z,Graphic Design
579202,How to make Business Cards like a Pro,https://www.udemy.com/the-secrets-of-making-business-cards-like-a-pro/,True,20,593,3,13,All Levels,0.7,2015-08-11T19:07:52Z,Graphic Design
699382,Creating animation puzzles with Google Slides,https://www.udemy.com/creating-an-animated-greeting-card-via-google-slides-4/,True,20,679,5,9,Intermediate Level,1.0,2016-05-30T18:02:47Z,Graphic Design
20150,iPhone icons gone awesome,https://www.udemy.com/how-to-make-awesome-icons-for-your-iphone-app-in-60-seconds/,True,20,2346,18,55,All Levels,3.5,2012-06-26T14:39:05Z,Graphic Design
895302,Adobe After Effect: Create 15 Advance Motion Graphic Element,https://www.udemy.com/15-advance-mograph-elements-with-after-effect/,True,30,140,6,21,All Levels,2.5,2016-07-07T23:27:41Z,Graphic Design
403764,Learn Sketch 3 Mobile App Design From Scratch,https://www.udemy.com/learn-sketch-3-graphic-design-from-scratch/,True,60,528,9,20,All Levels,1.5,2015-01-27T18:01:38Z,Graphic Design
145178,Learn Real Graphic Design,https://www.udemy.com/learn-real-design/,True,20,297,27,19,All Levels,1.5,2014-01-17T19:51:10Z,Graphic Design
1127944,Designing With Halftones: Create a Dot Pattern Portrait!,https://www.udemy.com/halftones/,True,20,228,0,7,Intermediate Level,1.0,2017-05-22T17:05:39Z,Graphic Design
435626,A Beginners Guide to creating Vector Graphics With Photoshop,https://www.udemy.com/beginners-guide-course-to-vector-graphics-with-adobe-photoshop-course/,True,20,1207,5,19,Beginner Level,2.0,2015-04-05T18:48:19Z,Graphic Design
1114470,Adobe Photoshop CS6 para Iniciantes,https://www.udemy.com/adobe-photoshop-cs6-para-iniciantes/,True,40,5,0,63,Beginner Level,7.0,2017-02-17T20:25:49Z,Graphic Design
1143148,PHOTOSHOP: Dessiner l'affiche du film Rogue One en style BD,https://www.udemy.com/photoshop-dessiner-laffiche-du-film-rogue-one-en-style-bd/,True,50,4,0,20,Intermediate Level,4.5,2017-04-27T00:51:04Z,Graphic Design
640164,Doble exposición con Photoshop,https://www.udemy.com/doble-exposicion-con-photoshop/,True,20,36,0,5,All Levels,0.5666666666666667,2015-10-15T23:12:58Z,Graphic Design
1141560,Débuter avec KRITA,https://www.udemy.com/debuter-avec-krita/,True,25,3,0,14,Intermediate Level,2.0,2017-05-01T21:00:57Z,Graphic Design
1139792,会声会影深度教学,https://www.udemy.com/nice-ppt/,True,200,3,2,12,Beginner Level,0.6,2017-03-17T17:07:38Z,Graphic Design
1221032,Criando um poster com foto colagem digital,https://www.udemy.com/criando-poster-digital-foto-colagem/,True,25,1,0,8,Beginner Level,0.6833333333333333,2017-05-25T11:25:50Z,Graphic Design
1075366,Adobe InDesign CC 2017 Quick Start,https://www.udemy.com/adobe-indesign-cc-2017-quick-start/,True,35,2,0,29,Beginner Level,2.5,2017-04-17T22:36:55Z,Graphic Design
